0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.08491683612119624,0.019229911884204694,-1.3315201939243289,0.1193530312661282,0.4286030591170554,0.037037037037037035,0.4475970164110949,0.2957885851424422,0.9799953389844603,0.2113783162510524,0.4285714285714286,0.5656565656565656,1.0,0.0,17.7385065489356
0.07759231328115375,0.005745792373044411,1.601952824960737,0.21251471307339517,0.09918295147783261,0.1111111111111111,0.4751849924467996,0.7539098459657931,0.9880735831050641,0.44954729899350926,0.4285714285714286,0.9595959595959596,1.0,0.0,18.20824488304298
0.07077888634877492,0.5443399007306328,-0.867894936737815,0.17984227690931318,0.5010591394898841,0.18518518518518517,0.3488264678643784,0.4178304054744286,0.9931458042022455,0.16663708800823268,0.4285714285714286,0.5454545454545454,1.0,0.0,24.26162466639952
0.14658589082124393,0.006110771310338431,-0.9504608542126542,0.31358439464871146,0.20890120349022806,0.18518518518518517,0.20721858328553427,0.39631773550075877,0.9850367867613637,0.247569283793652,0.4285714285714286,0.4444444444444445,1.0,0.0,23.717599371984157
0.07244510352014398,0.010529392957231454,-0.07658238666618332,0.11225053612705516,0.11840315002918443,0.2222222222222222,0.46731858261083253,0.4528915870116319,0.996494667305614,0.469680495159982,0.4285714285714286,0.898989898989899,1.0,0.0,19.535078350993395
0.362543678493377,0.014687823012743052,1.0607230437853652,0.24041588875792455,0.23551442340845152,0.8888888888888888,0.9118679816743278,0.7024554501593872,0.9797633758421675,0.32032805804965037,0.4285714285714286,0.797979797979798,1.0,0.0,23.57833222524711
0.10617457464312297,0.0057618502171792475,-0.11957305805948625,0.12144909314834043,0.2616000659851057,0.1111111111111111,0.22808994294302903,0.7122953239723593,0.9004577784404133,0.49111421920857,0.5714285714285714,0.9393939393939394,1.0,0.0,13.488911761280336
0.6998296453581596,0.00447490327982329,1.2305027068680712,0.2144198579405511,0.11922137034988979,0.8518518518518519,0.912003842003354,0.6632418442669956,0.7610463708456692,0.5131992907928107,0.4285714285714286,0.9696969696969697,1.0,0.0,13.07318821035616
0.06179913319344459,0.21252517149632266,-1.1153427104708271,0.2923693327350815,0.36241795408327937,0.14814814814814814,0.058356409226904826,0.23816660979122606,0.9844288724460013,0.11282276915672369,0.4285714285714286,0.3434343434343435,1.0,0.0,35.53742469793911
0.02700822897334585,0.0015907806880382555,0.41348981044520433,0.18928800904409446,0.18002442442628386,0.18518518518518517,0.1712035567069345,0.33594425009253026,0.9847223275855633,0.3636460106733356,0.2857142857142857,0.5353535353535354,0.0,1.0,24.265617895248013
0.023544882509509552,0.3354677348416949,-0.5769962075418874,0.3950207844271503,0.3822267789176601,0.2222222222222222,0.271878364799126,0.28858956830452076,0.9624895201221776,0.23951135962736053,0.4285714285714286,0.16161616161616163,1.0,0.0,27.106176873740043
0.04209637353390146,0.5183785953735442,-0.772582640525824,0.45351737187848984,0.5699801249655981,0.2222222222222222,0.2046543346794834,0.4278894935491624,0.9968495889494058,0.1689452207670044,0.4285714285714286,0.292929292929293,1.0,0.0,23.28037421556273
0.04278642359959903,0.35165979244938733,-0.4994494736600657,0.04253007446164844,0.48917160181530733,0.037037037037037035,0.2250719442319386,0.4344415718609682,0.987368448620558,0.3402138057627695,0.2857142857142857,0.26262626262626265,1.0,0.0,17.137603863824424
0.19348782547539065,0.0005442197314000852,-0.41837098647607734,0.13976245028662326,0.23565910008371294,0.14814814814814814,0.22849917831954064,0.8251593591903235,0.9827236328809215,0.3635358115642435,0.5714285714285714,0.8686868686868687,1.0,0.0,21.092410803160902
0.3639155420107759,0.00581729018517372,1.2630022715097482,0.3883733653700874,0.051087544669076626,0.18518518518518517,0.41309553784420744,0.2230698701001017,0.6588053004628346,0.45885756296485003,0.4285714285714286,0.9595959595959596,1.0,0.0,20.70049895372797
0.24110515822204934,0.010869409284593382,-0.8220993825657131,0.24656003176764094,0.29875298316083165,0.18518518518518517,0.07378295715329464,0.6620363683481572,0.9936758329815081,0.21075950302009938,0.4285714285714286,0.3434343434343435,1.0,0.0,20.68922994267093
0.05907390253152141,0.0013040635883328645,-0.11280207539452114,0.5865846415486574,0.18525934993412108,0.2222222222222222,0.3879898289055574,0.5569891212358675,0.9950187558151955,0.3337662836873209,0.2857142857142857,0.6161616161616161,1.0,0.0,22.95590692391874
0.18439712847119424,0.024457925238441182,0.12508028155357484,0.07782561154639286,0.11411393774879576,0.0,0.16466047908592268,0.724791469819634,0.9815067487771905,0.2629616116058498,0.4285714285714286,0.6767676767676768,1.0,0.0,23.199444720981468
0.8085751894956495,0.007961498137540062,1.0250166404672825,0.23219746435161673,0.0680374192359934,0.8518518518518519,0.9117869979508846,0.6698541164418519,0.9456247301513792,0.4838481337057342,0.5714285714285714,0.9595959595959596,0.0,1.0,18.757764350891744
0.1653780917794164,0.6960980261645283,-1.2893386021663102,0.11822686025063392,0.5689150841257244,0.18518518518518517,0.32633440714537837,0.32871437838712314,0.9823266186906773,0.17845763633038325,0.5714285714285714,0.4444444444444445,1.0,0.0,26.17228546909312
0.33241334558983676,0.0014527272454929524,1.1630610181065708,0.385451165505328,0.11605116848155185,0.8518518518518519,0.9109045851249957,0.7437102274121588,0.8911684431184247,0.1262176870645142,0.7142857142857142,0.8080808080808081,0.0,1.0,22.533385909303245
0.18738709169556175,0.20258264548307386,-0.8234173440546565,0.5837175228854897,0.1541265411852985,0.18518518518518517,0.14767905391236386,0.13481819183367172,0.9724843343134675,0.19412598960268945,0.5714285714285714,0.8787878787878788,1.0,0.0,44.43406738552312
0.008928845868803081,0.44913570806935277,-1.1216797393870865,0.13538766755600137,0.36818469428033246,0.14814814814814814,0.40142810717504546,0.3202566840436767,0.9578009816212213,0.10764139865512821,0.4285714285714286,0.25252525252525254,1.0,0.0,30.930246774745125
0.22073668372879432,0.003003958344323965,1.3627052060857456,0.40515907324594613,0.08981479017499823,0.18518518518518517,0.41165619007192716,0.22511487282642184,0.7441768478697344,0.35805001859603874,0.7142857142857142,0.9393939393939394,1.0,0.0,24.26302657638695
0.1890143933488797,0.23118013882821717,-0.5198390366550819,0.36987997581516474,0.6176264912464982,0.25925925925925924,0.27256284024554694,0.5710015944497291,0.9757833355123726,0.5049946114239705,0.4285714285714286,0.6666666666666667,1.0,0.0,20.355543532258395
0.06508001209976698,0.2046025682153389,-0.9897493549703033,0.4274236062534432,0.07986566207665773,0.18518518518518517,0.146385926466777,0.1611242194010658,0.981637060971103,0.21408276572720336,0.4285714285714286,0.9797979797979799,1.0,0.0,30.78795008043809
0.056482142349574715,0.002346817353199211,-0.6057893220843048,0.07868619818360412,0.27915571816983803,0.25925925925925924,0.22916320797122497,0.4525043886443496,0.9557489365111825,0.09895008394508502,0.7142857142857142,0.797979797979798,1.0,0.0,50.72619254033575
0.04609096679045661,0.018294602565861386,-0.5768750697018948,0.5605270979918677,0.42141741867155785,0.07407407407407407,0.08866317747216212,0.5403776055573872,0.9959959485139298,0.452187114624931,0.2857142857142857,0.595959595959596,1.0,0.0,20.909760773201743
0.833511920333836,0.0015845679021099007,1.027856799493816,0.3670064423377075,0.1583280258739856,0.8518518518518519,0.9105144974719532,0.6777536603743339,0.9674625190519432,0.5474158310905818,0.4285714285714286,0.9595959595959596,1.0,0.0,17.811716927957562
0.06638281208827312,0.006083709180704674,0.015287962563121102,0.6896627728372877,0.3357408798812913,0.14814814814814814,0.2295889877835356,0.7361640397400511,0.9928878840874065,0.23518960313946302,0.4285714285714286,0.5353535353535354,1.0,0.0,20.17116784870945
0.19791551584026465,0.0003137914419500057,-0.056417439912014596,0.033276105581048154,0.28888777627310347,0.1111111111111111,0.22383599292957285,0.5155960595075295,0.9939154300375631,0.41171895626565114,0.4285714285714286,0.6868686868686869,1.0,0.0,19.935299192851257
0.06381952723415744,0.008345868566552157,-0.6629729078535314,0.07993777492029036,0.18355195294253546,0.2962962962962963,0.22927224503674054,0.49393764780655114,0.9477374234640994,0.06857841090469605,0.7142857142857142,0.15151515151515152,1.0,0.0,48.04114739010653
0.10622410755166414,0.004420602577466686,-0.17234195664996807,0.19684724761702502,0.11591926895089609,0.14814814814814814,0.22410109733465117,0.49199253996208214,0.997442039080878,0.13932402894829804,0.5714285714285714,0.494949494949495,1.0,0.0,23.780630473800805
0.07706774043707171,0.4528292528950404,-1.0062487929970036,0.0804569956503734,0.5010924664282858,0.18518518518518517,0.40205848504306557,0.29516786160105557,0.9450956267106903,0.09859353625623733,0.4285714285714286,0.18181818181818182,1.0,0.0,38.08337908750931
0.0922594753831769,0.011547231566555998,-0.6358629987160637,0.01919881419864465,0.23846091349366738,0.2222222222222222,0.17509911127766092,0.5864261545210903,0.9867380582039855,0.3019667493874919,0.5714285714285714,0.27272727272727276,1.0,0.0,24.947338647230904
0.057810014893218485,0.8873285082461211,-1.191820157998721,0.059964705901276255,0.5337378984067983,0.0,0.18842993050565132,0.2971801795425839,0.9892129977416004,0.19149058920902284,0.7142857142857142,0.18181818181818182,1.0,0.0,33.024324441307954
0.22235979923462545,0.007213182911853739,0.45006091933176434,0.24848616671783688,0.46902329057954534,0.1111111111111111,0.1961451450984691,0.2950462270545229,0.9930159004511138,0.14064172896873123,0.5714285714285714,0.2828282828282829,1.0,0.0,29.80376242573857
0.43020772760566084,0.00025630084175663764,1.1875577649995845,0.2045943111297416,0.18684746891913312,0.8888888888888888,0.9110794534985653,0.6476192840672206,0.9391558566189298,0.31160107925452685,0.5714285714285714,0.6464646464646465,1.0,0.0,30.3698826553168
0.3055847266983992,0.020780909065620475,1.3077956383001343,0.1151038161347401,0.08418764811305444,0.14814814814814814,0.4112689626638743,0.276991489676397,0.21984905926433465,0.4181817712793394,0.2857142857142857,0.797979797979798,0.0,1.0,15.80689239341812
0.04432985254522814,0.8138701928792957,-1.104877027263665,0.032591330121167966,0.4131836086529174,0.037037037037037035,0.30727383361777155,0.22773028692828423,0.9870498518158223,0.17732422821282956,0.5714285714285714,0.3535353535353536,1.0,0.0,24.914431272166407
0.07128925611190585,0.689408619733647,-1.2430641795142847,0.23383271909260753,0.5935362906579051,0.2222222222222222,0.3258884782661516,0.2692865602951615,0.9296165318524585,0.1195530142641383,0.4285714285714286,0.0808080808080808,1.0,0.0,29.398753054455707
0.06387084200068563,0.020221491400661377,-0.12715601196393825,0.6990479380426515,0.14217661266662962,0.2222222222222222,0.4666448834637604,0.47737966776592433,0.8632726861204242,0.4256926853581709,0.2857142857142857,0.8484848484848485,1.0,0.0,18.42171161775413
0.46117907352676624,0.013076821632828877,1.054612459461995,0.1823110267237991,0.23028156255526805,0.8518518518518519,0.9108215661896528,0.7325164677429883,0.9474921062481527,0.49659986577371884,0.4285714285714286,0.8080808080808081,1.0,0.0,23.86308388550995
0.09949732582052782,0.008780380357178912,-0.26955770838236254,0.3289950333058955,0.37307711107249647,0.14814814814814814,0.1905083044213473,0.6019551517450672,0.9948028315777435,0.18479996349574557,0.4285714285714286,0.494949494949495,1.0,0.0,25.331353709867237
0.17456682723868125,0.39657234835103955,-0.6566121417936925,0.26098586705601334,0.2480159424089055,0.18518518518518517,0.12875470509874143,0.4968263721309647,0.9957068819186081,0.05721179442661173,0.4285714285714286,0.4040404040404041,1.0,0.0,32.92993317352221
0.10332745791797111,0.008034888152863587,0.5559267884822281,0.44373279446640657,0.4655071396147928,0.18518518518518517,0.1939686632006848,0.2892293867183613,0.9932217329936944,0.1436180580481335,0.4285714285714286,0.2828282828282829,1.0,0.0,29.3145563998351
0.3008197288995101,0.012651957923669627,1.04786077325884,0.0714304175333571,0.24934110289615746,0.8518518518518519,0.9140172832065381,0.7785300305791474,0.9827964332469182,0.2849279167696905,0.4285714285714286,0.38383838383838387,1.0,0.0,22.01845969098685
0.19803421362589818,0.12913341262694317,-0.35479926574282433,0.06043662365595878,0.44949914265134644,0.18518518518518517,0.23613555575259187,0.21707695314957265,0.9974425445769813,0.33639553964061825,0.2857142857142857,0.797979797979798,1.0,0.0,19.554962410385983
0.08327735818576497,0.00010674425320911135,-0.7026258928296337,0.1518052621567668,0.15419371820751276,0.3333333333333333,0.2298853318545056,0.6212369609881336,0.982025273701912,0.2308051948677089,0.5714285714285714,0.8787878787878788,0.0,1.0,26.70590935351609
0.06482021801213107,0.013846985878922885,0.061092301893754225,0.22791475994460572,0.27104788044906314,0.1111111111111111,0.22388548280105697,0.4987563550279912,0.9850174679836561,0.22834351945072062,0.5714285714285714,0.8080808080808081,1.0,0.0,22.802982770962213
0.06726487094028483,0.006635115159321469,-0.16594049007093165,0.2420166990199555,0.23613750668146166,0.18518518518518517,0.22237788488416316,0.5546816306769382,0.9928211745615215,0.2515564994799743,0.5714285714285714,0.8585858585858587,1.0,0.0,25.078918685164
0.13328072007919634,0.013871254677215287,2.8974896976596938,0.1175686657087682,0.12902735003839422,0.1111111111111111,0.9959658245358127,0.6812690824728842,0.993759227650615,0.3613478000643989,0.4285714285714286,0.8181818181818182,1.0,0.0,20.963523476998525
0.0448302429839915,0.0041896786308595335,0.13904348935576408,0.3563723076456149,0.2394686422104806,0.0,0.16566359121708601,0.7183940134445157,0.9937261873588674,0.2316951425122591,0.2857142857142857,0.7373737373737373,1.0,0.0,21.769586248827306
0.1203221449930948,0.010154255740142896,-0.41033474428578026,0.10888068508036419,0.35988647998316337,0.14814814814814814,0.22968513511826932,0.9038195642045586,0.9930216033472945,0.5394276190511395,0.2857142857142857,0.898989898989899,1.0,0.0,15.47338347189738
0.015065386052414148,0.896104416070707,-1.3134778531980535,0.0884707324122514,0.895710230264672,0.14814814814814814,0.0,0.45807829436704806,0.9635899712598643,0.0981973884706135,0.5714285714285714,0.33333333333333337,1.0,0.0,30.452439468375733
0.465068137767491,0.0009915079036205542,1.295559672819221,0.08342924046141792,0.14021542550270094,0.8518518518518519,0.9116392214268696,0.7078616406774401,0.9503893465379379,0.5225542569499514,0.4285714285714286,0.797979797979798,1.0,0.0,24.15280842921463
0.07922815386284567,0.22323888277508935,-0.4572494493933654,0.06513069327061866,0.5621171876252953,0.2222222222222222,0.2720300525900325,0.593137112615663,0.9438730208810241,0.28937912368037666,0.5714285714285714,0.7575757575757576,1.0,0.0,21.21499155161684
0.06543380861246621,0.007126644359695835,-0.5211719793885886,0.09288498111934151,0.6146550162808491,0.07407407407407407,0.0897873263001811,0.4481634228042761,0.9886510134910812,0.19755909388046616,0.4285714285714286,0.03030303030303031,1.0,0.0,25.38994976675683
0.006539306087325981,0.4081030086003917,-1.2733931128418683,0.1913377792105512,0.7604543330354315,0.0,0.28251882841667114,0.6258909901888172,0.9752922781896185,0.12341928632249118,0.4285714285714286,0.3131313131313132,1.0,0.0,27.02474475557164
0.05245546398042522,0.2225545823691658,-0.6470184229589457,0.2041577426369983,0.5807329414381681,0.2222222222222222,0.27275817558479504,0.6634297726397971,0.9488510412913947,0.07564613764118992,0.4285714285714286,0.060606060606060615,1.0,0.0,25.479737037834035
0.06857698553903911,0.7915435851619399,-1.333639757258993,0.29186818993332553,0.5597834955166552,0.07407407407407407,0.2736571510347903,0.08051926346884986,0.8907894488235487,0.201701343247758,0.7142857142857142,0.33333333333333337,1.0,0.0,31.32853528836863
0.06774853508641998,0.20536087119886867,-0.9401368915563686,0.13711559873803433,0.18313010892254233,0.14814814814814814,0.15160659957382044,0.10275466985051218,0.9656326174822449,0.17125089840367475,0.7142857142857142,0.6363636363636364,1.0,0.0,50.56592637443504
0.1710297296388215,0.0029787373160968635,1.296005186762874,0.42384023667431414,0.07455134326249795,0.14814814814814814,0.4109019748357123,0.24484573618825256,0.933471999025188,0.4013414712963496,0.2857142857142857,0.9494949494949495,1.0,0.0,21.51665099349512
0.07953681697314652,0.0119536720233571,0.5357774518861609,0.2532791370946367,0.44336636369604826,0.14814814814814814,0.19556918144666618,0.3743714109565828,0.9980725432595114,0.2082723972070995,0.4285714285714286,0.15151515151515152,1.0,0.0,24.33782985898437
0.017979901553228882,0.3954848813406231,-0.6437457282080229,0.277562010130596,0.2740237684330161,0.1111111111111111,0.12740923988410785,0.42831347961884436,0.9941052609956778,0.0819255412727979,0.5714285714285714,0.3030303030303031,0.0,1.0,33.51427356225919
0.12126639850469394,0.004046383595885748,-0.6918916102615611,0.276466127401488,0.17333441816492873,0.25925925925925924,0.2295451538594761,0.43966227062179075,0.9724878605812985,0.06831225594708672,0.4285714285714286,0.8383838383838385,1.0,0.0,38.17732323926644
0.23769977355163366,0.009256223899544664,1.4050300600109447,0.5357627542210217,0.06653360225894668,0.18518518518518517,0.41294526820601557,0.19575394861122386,0.976281005835823,0.030838767963201508,0.7142857142857142,0.9494949494949495,0.0,1.0,50.33492774527686
0.02841617102526218,0.011170963848098044,-0.8419068855634753,0.2907659163372276,0.1536778862150176,0.18518518518518517,0.20783509403275885,0.3621607359956507,0.98484882007866,0.2437387928165557,0.2857142857142857,0.6666666666666667,1.0,0.0,23.653455072966757
0.11411071427349212,0.002393841047599261,-0.16480558660448,0.28724022828045137,0.08968318482911146,0.14814814814814814,0.37707879944854167,0.7077933900508722,0.9726200486862225,0.3591529285845432,0.4285714285714286,0.8282828282828283,1.0,0.0,20.841958018958675
0.3484296505937138,0.0024890612045262326,1.0254554399021003,0.4469760512091444,0.0975122691176709,0.9259259259259258,0.9120637658466519,0.641263865354152,0.8882922169548343,0.10585295853226766,1.0,0.8080808080808081,0.0,1.0,22.5108270882794
0.6471475814422324,0.015284113453045858,1.0347487333578789,0.40663197792976846,0.13861432437149762,0.8888888888888888,0.9110298653322526,0.6431601528726834,0.9947709836898032,0.37714387208403916,0.4285714285714286,0.6232885011510967,1.0,0.0,20.219913665793385
0.1885269054958408,0.0073304797520469065,0.05135609576523694,0.4309079567957662,0.16184290378483707,0.2222222222222222,0.4675694896304104,0.46433191529051276,0.8470299212624903,0.39906574710598663,0.2857142857142857,0.696969696969697,1.0,0.0,21.04193096547656
0.28475923888282023,0.004178727712379342,1.482587970359342,0.12196544957185565,0.12526057079916697,0.18518518518518517,0.4112757531963312,0.2145349221686168,0.8268744164776364,0.29798468684261836,0.4285714285714286,0.9292929292929293,1.0,0.0,23.776003687425963
0.8081093017496835,0.008789551708722022,1.0456880799280286,0.3053202966871307,0.13628109018870938,0.8888888888888888,0.9125662004332735,0.6798568539674912,0.9415991044156259,0.5561301564398399,0.5714285714285714,0.9696969696969697,1.0,0.0,12.289945423237294
0.15138955167747317,0.0003353540499842671,1.5854633288306228,0.07211189432180701,0.18062735323496182,0.14814814814814814,0.4777590712723447,0.8356883242273769,0.6573301964584373,0.45212843997051233,0.4285714285714286,0.9595959595959596,1.0,0.0,15.627363595873009
0.04069139762227,0.8225148960267931,-1.3232202039806673,0.20260100122526895,0.46011762654004823,0.07407407407407407,0.30631430755624006,0.18284125317392008,0.991564908951603,0.04950176682150269,0.5714285714285714,0.12121212121212122,1.0,0.0,43.04402262820791
0.033201115457795354,0.009455486817892557,-0.3210486117377007,0.20456668556568233,0.24111899920188323,0.2222222222222222,0.3759378058733304,0.7063104659024992,0.9697612067170311,0.394629196136622,0.4285714285714286,0.8282828282828283,1.0,0.0,20.526627082343765
0.08258022795106747,0.016851297208865672,-0.17328954822127227,0.06273707697016828,0.11695779612566244,0.2222222222222222,0.3882557126132688,0.7036945483422721,0.9934361775916493,0.3922543637930503,0.2857142857142857,0.7676767676767677,1.0,0.0,16.92737552575608
0.00608716549354802,0.2535552854261559,-0.7616958113419227,0.28572361821193715,0.45465331331495656,0.1111111111111111,0.18080725042921614,0.5810310052930021,0.9958759817727014,0.14616659958625644,0.4285714285714286,0.2828282828282829,1.0,0.0,25.436274554010044
0.538452723441437,0.003859445902079861,1.2964801203016776,0.16154694303457381,0.133943257554145,0.8888888888888888,0.9117182890889881,0.6380402972133961,0.9946117841877218,0.47170579493370324,0.5714285714285714,0.9898989898989901,1.0,0.0,18.85213951715821
0.3376232170912439,0.015946710345391343,1.2706833077611865,0.2225439895950446,0.07895658832712786,0.18518518518518517,0.41236053965108305,0.3230026669500019,0.8819061570696657,0.6033800456779251,0.2857142857142857,0.9191919191919192,1.0,0.0,15.550891659004222
0.07325232200976775,0.006807585953716733,-0.4245124665428479,0.25525589172111796,0.4148860457256202,0.1111111111111111,0.2299916463836405,0.755265896439288,0.988416178837914,0.43978156284768516,0.2857142857142857,0.9191919191919192,1.0,0.0,15.808327633482168
0.012264489480661675,0.000994684258895277,-1.2212655061148556,0.2578121692498382,0.3945843397901209,0.07407407407407407,0.06913507034731148,0.5238003414867956,0.9882024242171952,0.13598674169011316,0.4285714285714286,0.5555555555555556,1.0,0.0,29.44368107339838
0.24207649954441154,0.003822865164646922,1.1391243352280374,0.2000448455709086,0.20232165844232725,0.8888888888888888,0.9103690885255673,0.6846908829107607,0.9297293362786264,0.3373329139295059,0.4285714285714286,0.393939393939394,1.0,0.0,21.77637785708831
0.03666774562142587,0.00012036871031868629,-0.8371673816003254,0.04310409839331078,0.10773894640920308,0.18518518518518517,0.20721801887410868,0.42669749695303705,0.9929497913427243,0.4112013948308276,0.2857142857142857,0.8585858585858587,1.0,0.0,23.871687906884343
0.03016615373390767,0.8004864209264059,-1.329902130885763,0.04087314722745303,0.6838982867291831,0.037037037037037035,0.10293222736995317,0.4731576051916373,0.8578718488917456,0.325427490139324,0.5714285714285714,0.292929292929293,1.0,0.0,20.66479313691453
0.09688216148429443,0.01046301765161133,-0.22115109931566876,0.11123952348232719,0.30766846182103513,0.1111111111111111,0.23057829111031874,0.7390314928820374,0.9964073238064791,0.2384273105876472,0.7142857142857142,0.595959595959596,1.0,0.0,20.932293196502155
0.019538296113032306,0.001044191263099957,0.0064622602855044725,0.23069434196399838,0.1481029324239042,0.2222222222222222,0.4664618277439733,0.4844365983264336,0.9893687422636352,0.44852856219745235,0.4285714285714286,0.898989898989899,1.0,0.0,20.869163461053912
0.136605264765552,0.0055693803182858825,-1.1390823575972453,0.3029776393109672,0.14754757746534397,0.1111111111111111,0.01286538569456852,0.4708958500864693,0.9812077181724991,0.36589284491675045,0.2857142857142857,0.8787878787878788,1.0,0.0,28.734115796906096
0.049667816210235985,0.009735251608884825,-0.5146202610680113,0.23447268479341396,0.397979182159318,0.18518518518518517,0.19103856259031476,0.7054391335689545,0.99692856646028,0.21375862056433137,0.2857142857142857,0.4646464646464647,1.0,0.0,20.837870987173226
0.130150560311308,0.009586339842369243,2.1746191379298336,0.058282359755354896,0.11129196956167499,0.07407407407407407,0.0019676140156873467,0.5631267865648555,0.954584440523712,0.46241500639843014,0.2857142857142857,0.9292929292929293,1.0,0.0,19.333454668277668
0.039037491346160545,0.0074913136057098454,-0.9947135419670093,0.07135259242846753,0.15241550847242313,0.18518518518518517,0.20981915229920206,0.5100315690463102,0.9780794400003577,0.11948447877410277,0.4285714285714286,0.3131313131313132,1.0,0.0,29.43375788504338
0.40385925837578623,0.011843648152872924,1.2057663246583805,0.2866699031690375,0.19241142248354065,0.8888888888888888,0.910712301444097,0.70141264945326,0.980846836091276,0.32507707500993926,0.2857142857142857,0.787878787878788,1.0,0.0,24.12752178858416
0.017024396526879145,0.000864986749057969,0.17684014424431221,0.07903075078081892,0.2706667239920216,0.14814814814814814,0.17110862452524006,0.6746041969440015,0.9851944793183048,0.2272309719599352,0.4285714285714286,0.393939393939394,1.0,0.0,25.18838836305628
0.0713975070901479,0.0021704892396904154,-0.3789910770606202,0.5071684911000933,0.3439985639899232,0.14814814814814814,0.22823331225156623,0.8317951120349649,0.9449171571673505,0.41680254396645106,0.4285714285714286,0.8787878787878788,1.0,0.0,17.01058383112308
0.6702145963900525,0.007548940002774188,1.087804397012578,0.3472892906159514,0.15510629647654317,0.8518518518518519,0.9143208677214882,0.7095825854283568,0.9934996523303395,0.3673545363033859,0.5714285714285714,0.8080808080808081,1.0,0.0,20.36302969009652
0.5586198800544794,0.008512507557309233,1.1850888923888698,0.16857908799075297,0.12127238448798162,0.9259259259259258,0.9105218947348912,0.7183602803907452,0.8912847422909712,0.4860332358892385,0.7142857142857142,0.6232885011510967,1.0,0.0,15.61572551322091
0.11460490950295549,0.018209589275265486,-0.344802192751641,0.18411524673027405,0.3621663534579124,0.14814814814814814,0.230225684207152,0.7523335360309704,0.9533693757414697,0.26286064787974844,0.4285714285714286,0.8181818181818182,1.0,0.0,18.690237873467023
0.07476372455661785,0.13237979751912202,-0.46254017728870706,0.04761375697838341,0.5475401593932985,0.18518518518518517,0.2370890735497138,0.33047704316318116,0.9683649279964306,0.44754359076463096,0.2857142857142857,0.8282828282828283,1.0,0.0,19.201948944372397
